"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
720.861458528314,599.256697825469,485.469294883413,519.504552834951,1243.40250030873,895.981742137141,1460.51018347782,759.280188235047,1603.70285101944,683.371367688065,478.955209365937,407.543432012433,892.560763752437,602.451417589786,450.831385052988,1098.29837103481,1086.76669392704,1445.69798083336,1531.55896403958,450.373709438623,1008.45464217917,1027.63890140115,1073.74138168564,1027.81259827642,602.312385914658,442.872425993846,992.481319381288,1199.86083224184,714.388132370346,1560.42925859103,793.049474383937,513.818654350907,1768.58388434531,759.14454723509,533.229429017345,549.353327890421,1583.18998050215,422.666488428746,751.709125728725,827.182273422455,1416.5430247122,1078.34834558262,577.803462965239,826.551279182167,451.894345220702,943.652061676243,803.098315819487,1126.0018318746,734.705160403981,669.126979565983,1367.51449880084,754.828830241313,432.564983242613,1451.71661394766,1510.25320562829,1016.76856540806,1320.00728940373,1064.12798329401,1049.60558587905,429.89700146734,892.150354941929,1248.00516805613,392.716242659488,1086.15331069016,1211.94832003907,586.102329108886,1709.55944427481,1167.08102556947,581.586054984844,932.769036121419,968.186805379111,608.768819081532,1181.18850457857
732.39987167847,609.246121638826,493.463154528101,527.817839501862,1264.77465344046,910.477941570556,1484.37744305063,772.217963316958,1631.57502277714,694.253645923702,486.916302943151,414.119419846167,907.097854996216,612.584467523207,458.033128505034,1116.48244406247,1105.13547926855,1469.28483167443,1557.19815005905,457.547931243687,1025.29218504098,1045.1014325353,1091.25065518678,1045.2371474239,612.227139687195,450.235783478456,1008.71121989485,1219.4109055171,725.963272794274,1587.05603247651,806.501614068533,522.306511692281,1799.22675763012,771.59162419659,542.093528120029,558.202710362108,1609.89293514634,429.353333758685,764.351700561354,841.205071660996,1439.48714763581,1096.15631607641,587.174062567283,840.305443935868,459.214230516751,959.231998746094,816.493491345303,1145.09591968115,746.668221093205,680.306164520109,1390.67447941712,767.610289015749,439.457414639553,1475.98911476665,1535.16398270153,1033.37470716222,1342.83281443312,1081.95010661731,1067.73391299669,436.709532935107,907.361445230141,1268.47816930815,398.913602955101,1103.59810316145,1232.56720181319,595.439582288105,1739.13750649209,1186.51248012997,591.150964160217,948.350151230508,983.765035231932,618.542209863444,1200.80668754784
749.396809899044,623.416602436169,504.799121970762,539.928825414201,1295.29762045563,931.83029180122,1519.70245806035,790.591475558074,1671.29162689418,710.271339917024,498.239679298553,423.5679581195,928.467475761368,626.891863853278,468.426296265156,1143.05630692205,1131.67613493928,1504.17628187296,1594.5753897127,467.906539336545,1049.76835133175,1070.22223146263,1117.08169746194,1070.24963479667,626.415028312796,460.658683661051,1032.58633212825,1248.28794761089,742.857240423837,1625.56987009794,825.672773127852,534.432832456754,1842.96732081214,789.721802620901,554.671840341216,571.112412539187,1648.6399742073,439.084014241074,782.477465051605,861.278116640227,1473.51056832059,1122.31499498719,600.772613791218,860.28929279602,469.717750494288,982.030602558938,835.886733901512,1172.60522264356,764.203338868436,696.310208238945,1424.16401768039,785.840628065926,449.383801858843,1511.31571707081,1571.83066046984,1057.74391185275,1375.3494862407,1107.84265828559,1093.67150482102,446.64716538605,929.156700923108,1298.65617069577,407.942823657781,1129.49949638562,1262.22387182213,609.150781379001,1781.60708873655,1214.90275017056,604.954397164904,970.885978720733,1006.84728374083,632.827936492955,1229.39968698481
771.766132378485,641.730856526592,519.419476458825,555.772715783722,1334.85457220678,959.886156355249,1566.32022872988,814.327805686509,1722.71201540451,731.338797843673,512.873298126964,435.874374698411,956.522119140762,645.308393575768,481.951105399356,1177.90486338813,1166.2837079532,1550.20806945018,1643.52748788722,481.395329860876,1081.78194578737,1102.90431022525,1151.11764148084,1102.76196246633,644.835289463372,474.091686917265,1064.00010516375,1286.35900005848,764.985715384479,1675.81852509285,850.485264517774,550.139627061537,1899.63100952833,813.453378290229,570.908940418609,588.017310848583,1699.15824179687,451.801130634289,806.090805492335,887.32184673367,1518.44942006814,1156.71576625618,618.531270246029,886.391404154463,483.348493166057,1011.89184506332,861.176562742476,1208.42029805387,787.186960616964,717.06897600682,1467.85530052921,809.445224710027,462.285687315845,1557.49557284657,1620.08674979855,1089.67164011608,1417.43635530272,1141.70007126732,1127.32858048985,459.653763736722,957.392270481374,1338.40465553296,419.751085421231,1163.73125606177,1300.80155463262,627.221620368633,1836.80563932375,1252.13377375955,622.93235747992,1000.28765274319,1037.26187083815,651.552371554695,1266.84242576371
799.473275296783,664.116629147284,537.293028008331,575.315445390246,1383.40791561245,994.63478516649,1624.18154144326,843.397151877944,1785.78508288774,757.420803262583,530.789075601089,450.971824685992,991.253965699536,667.804536584488,498.573673291918,1220.9967829579,1208.93299868438,1607.32562031873,1704.01042384465,497.97108397432,1121.30478784407,1143.12293036011,1193.32949144518,1142.69809055721,667.419732358219,490.50885011474,1102.92326404963,1333.58098228282,792.314518447907,1737.77650655547,880.908559678646,569.399086341153,1969.1515848978,842.752774915498,590.757415913897,608.886120028037,1761.50057496592,467.473240875734,835.085939471406,919.307880663444,1574.24214857823,1199.32640688549,640.416535508157,918.618278018999,500.076458902338,1048.81886559035,892.359885736631,1252.50854502742,815.614389611888,742.548848886945,1521.67874029357,838.394504466254,478.128958088193,1614.49614930422,1679.87846207345,1129.19964623728,1469.05050305513,1183.5052435226,1168.68962368606,475.698138013984,992.104344592939,1387.68519057048,434.307706137115,1206.25340173871,1348.26026674453,649.560986017968,1904.69774734869,1298.16700128838,645.054991759978,1036.50045983035,1075.00593873169,674.679996473606,1313.1069806311
832.506712807939,690.602498724853,558.385331222766,598.547495909639,1440.95413001155,1036.06597548933,1693.32026328852,877.801778030582,1860.5171510255,788.498074794014,551.980157506543,468.881879285218,1032.65757319864,694.353048010322,518.267375213894,1272.32329202772,1259.61332407236,1675.56150607433,1775.99733981917,517.625674213676,1168.33731693511,1190.87097572585,1243.70365355395,1190.14172453545,694.189136679619,509.89065522857,1149.35360858143,1389.98250247077,824.82983494403,1811.39633407,916.943743966622,592.190458470614,2051.5452524962,877.626976730317,614.232489004986,633.715173902761,1835.59039563601,486.081579222198,869.537363562355,957.238030571432,1640.92263480199,1250.19466664578,666.42248308003,956.951212974454,519.874856977338,1092.80608303584,929.423985705012,1304.89155087734,849.474988566872,772.749725937749,1585.71453627356,872.68944121094,496.881727490771,1682.34121080422,1751.24105068037,1176.25718228832,1530.2116560039,1233.2178290255,1217.75259268479,494.768581845987,1033.24448328237,1446.5061190805,451.598882587787,1257.06381836098,1404.6214645025,676.218047596718,1985.25208829288,1353.03600007934,671.319952200713,1079.57623555249,1120.06538254704,702.201138756187,1368.14534710003
870.930666450455,721.149780222608,582.724824086152,625.477281412837,1507.60421627712,1084.24141016122,1773.83893159575,917.56395749448,1947.01218229922,824.625452662294,576.440576199639,489.572990402266,1080.79772897712,724.984098801346,541.045317418393,1332.0191245857,1318.46007080913,1755.01753854375,1859.68713209544,540.330916743711,1222.99572837043,1246.266709095,1302.38930080431,1245.07720090571,725.112596200895,532.252281619389,1203.40793016943,1455.64398189101,862.582899908637,1896.92986937005,958.611911796223,618.544178559219,2146.88727038499,918.104446700672,641.3049195602,662.520915646885,1921.59319161676,507.633109263152,909.423194055009,1001.17381453274,1718.54558816615,1309.34590485717,696.563354946084,1001.47334987347,542.764440181934,1143.93373500893,972.42709136066,1365.62593382521,888.821666693388,807.691063230821,1659.98986726702,912.362397241683,518.558442895599,1761.07928247435,1834.27295532674,1230.97715871145,1600.98357745765,1291.0187477436,1274.65159475077,516.868089666692,1080.92393405589,1515.01225094592,471.623661517959,1316.27812382825,1469.95171902917,707.170340159289,2078.6987600626,1416.82874741998,701.744754603198,1129.52419042069,1172.52417894511,734.147982220158,1432.14482860023
914.76023184153,755.803704333965,610.274572885413,656.124340505259,1583.38361423198,1139.23351082136,1865.89580462914,962.733421299141,2045.35362005903,865.811612767764,604.200633839188,513.072795107983,1135.7518574522,759.674706478501,566.887877504952,1400.11271055599,1385.49414765106,1845.78085399361,1955.09108199837,566.114523782249,1285.29924196089,1309.32949582761,1369.41733939214,1307.62053597903,760.240120350434,557.580641231143,1265.12360332304,1530.68555940906,905.590119256813,1994.36507384242,1005.98043335337,648.440445023029,2255.27313730729,964.257463165603,672.002931253293,695.329526346548,2019.54468548135,532.12518227243,954.836882342861,1051.13450707511,1807.3130018693,1376.98924500204,730.866151662529,1052.2291878586,568.722553955318,1202.28220089574,1021.43430345404,1434.81834559781,933.710450689745,847.400498660005,1744.63344314655,957.452011403089,543.130118627807,1850.87217937208,1929.11896512563,1293.36271546074,1681.45407203164,1356.89699870168,1339.41170937664,542.005148160199,1135.14553945736,1593.26563442938,494.385404691879,1383.94303376347,1544.34213741882,742.487133776434,2185.03448336018,1489.64991298853,736.355933835461,1186.42903364972,1232.4563932586,770.535113442449,1505.08654498214
964.062172967882,794.535238935096,641.045750216173,690.489550927654,1668.39075409283,1201.07691970434,1969.58409429499,1013.30746500405,2155.59845380668,912.106352882634,635.240402967778,539.359002536112,1197.55857956938,798.444479929603,595.796933615457,1476.74853990423,1460.85085438553,1948.08118257948,2062.41354522697,594.939900033787,1355.38951499858,1380.17931517106,1444.94573568829,1377.80101059499,799.545822736167,585.87593717983,1334.64548044787,1615.1819038156,953.894376611875,2103.92384259154,1059.0347451346,681.909202586306,2376.79647750326,1016.12031484382,706.315604871794,732.161677907265,2129.6150372233,559.55422592644,1005.78732236629,1107.2006209042,1907.27545396582,1453.14544896009,769.336983784706,1109.28223815268,597.76193355483,1267.90310800092,1076.47044357435,1512.50732443447,984.170236018734,891.901358761737,1839.7611933591,1007.97398224132,570.597217675757,1951.73969347787,2035.86718773784,1363.54802619539,1771.67013646114,1431.01745669125,1412.1649068565,570.185280615005,1196.01097088543,1681.42117708779,519.883992062307,1460.21477120052,1627.85041115229,782.172334478018,2304.46701548534,1571.56214324085,775.173320429254,1250.35893024922,1299.92433622085,811.387318946567,1587.14318463797
1018.86690161972,837.343735713788,674.990927614403,728.583694974848,1762.64905477232,1269.87596435878,2085.08998936806,1069.33500323826,2277.82536417662,963.53333987965,669.563688796909,568.432235821303,1266.32740840988,841.261623039718,627.751005350416,1561.95989951643,1544.55087455922,2061.92352674763,2181.65260558462,626.805041914165,1433.29733062365,1458.83350008937,1529.01958665371,1455.6564006104,843.03816367159,617.12417727404,1412.00434612414,1709.3015581628,1007.52703685664,2225.60884415536,1117.8400464306,718.927721381653,2511.38082228502,1073.71716358559,744.21214139853,773.038244995158,2251.78198993325,589.920261941486,1062.31813474211,1169.36639787906,2018.57567059944,1537.97155898578,811.994037707824,1172.7090136203,629.853213693568,1340.91368057182,1137.62393803839,1598.8026260686,1040.28499806703,941.196978065913,1945.37475084318,1063.97066565842,600.928149982137,2063.81959438152,2154.70507894951,1441.53286444068,1871.6801388137,1513.38829357924,1492.93564683123,601.401544703374,1263.52642766699,1779.56942392509,548.107482148123,1545.12689981727,1720.5607676435,826.266026082689,2436.98097531046,1662.75258536068,818.212152814798,1321.31703993157,1375.04323506005,856.733605021291,1678.31347677756
1079.15073539889,884.162160443309,712.069592371779,770.377876371444,1866.09711829567,1345.56696227602,2212.33552702557,1130.72749593129,2411.88115801313,1020.05583804958,707.120809959371,600.245464346524,1342.00031189182,888.064042001017,662.694730300005,1655.76207660968,1636.60388117646,2187.36967523395,2312.83366514524,661.643395285551,1519.01945839885,1545.28923696461,1621.67328401221,1541.17245013025,890.652566337267,651.268262210935,1497.23932796618,1812.97314175275,1066.44003583436,2359.43784925473,1182.30203624601,759.453202776829,2659.04149599088,1137.06182128597,785.661363144631,817.925173271629,2386.05484924943,623.166900519151,1124.40208684407,1237.62460586584,2141.18886059622,1631.44097960911,858.810222102315,1242.46593634709,664.953891017802,1421.25644793117,1204.83418175044,1693.61412122754,1102.00335380409,995.250077216231,2061.52246635004,1125.36648610812,634.06870867213,2187.0021813903,2285.53062867159,1527.33877663933,1981.42992300214,1604.04911369507,1581.73165584872,635.626282112244,1337.67715163539,1887.70561224555,579.025495589216,1638.72047924476,1822.41514000518,874.738876355623,2582.55963513025,1763.11733647049,865.437651376182,1399.33513842158,1457.75935656553,906.521537781817,1778.62446932528
1144.86983840696,934.890163136581,752.171067983727,815.786038159014,1978.5900664675,1428.12001847909,2351.28479429803,1197.41953706183,2557.57959465261,1081.62332811079,747.836041599883,634.73035575528,1424.55267211454,938.747893593842,700.550149101364,1758.06657094226,1736.9022855083,2324.26486208633,2455.74889214791,699.379006697585,1612.49081313047,1639.44449894337,1722.84035813194,1634.21106851012,942.29940879799,688.236431562247,1590.2756313409,1926.17714673084,1130.58087999449,2505.20474014949,1252.35794675667,803.408631836835,2819.39232932634,1206.05902671358,830.550098946587,866.767435450776,2532.18227040046,659.239023176568,1191.9553831966,1311.87090010132,2275.0003412433,1733.53362107204,909.695685653242,1318.52707878362,702.980794070696,1508.91159429032,1278.06544985497,1796.88219110025,1169.30129679193,1053.97041554684,2187.99680670703,1192.09864711591,669.932593708261,2321.16228252882,2428.27824334856,1620.84639697331,2100.71958275953,1702.88602572821,1678.45376594539,672.779958835497,1418.37154262495,2005.77561698049,612.555895361409,1740.91404009705,1933.27670526404,927.542266722441,2740.9403196036,1872.64957865023,916.781442886066,1484.28050556293,1548.05683530511,960.705943899731,1887.93592736097
1215.84989115139,989.332676641076,795.141400271656,864.682365801891,2099.78244974103,1517.31290707234,2501.56429876035,1269.18608536346,2714.41559626313,1148.05955736013,791.562707361598,671.758992271672,1513.76894233805,993.123193580359,741.170015939409,1868.62786217377,1845.19619679928,2472.29343764321,2610.02049995135,739.862030953889,1713.47750634095,1741.05540681684,1832.29989746209,1734.52460344744,997.79976802419,727.88475146905,1690.91640966048,2048.62424229512,1199.75974203552,2662.52077504725,1327.7751941451,850.641611459003,2991.90662221421,1280.54651028308,878.72115165693,919.427528203407,2689.74554796907,698.001727613526,1264.80296536698,1391.90648703532,2419.69090954259,1844.02011327502,964.515172017149,1400.69142622245,743.793718189358,1603.65157033278,1357.11647451074,1908.30079781161,1242.0007012046,1117.18394109534,2324.47192384313,1263.95044692836,708.374688079886,2465.89917907874,2582.54691670206,1721.83210251087,2229.19679287243,1809.67685021163,1782.86137220416,712.763980285337,1505.39083482599,2133.49271466747,648.607557550233,1851.48744444117,2052.84602111741,984.537562113561,2911.65384491577,1991.05490962196,972.096226723836,1575.94674147804,1645.70358999867,1019.11939532685,2005.98196644025
1291.82592391806,1047.24060148232,840.75237215896,916.845871486788,2229.143085171,1612.82018087052,2662.60934848296,1345.71761464783,2881.65129703513,1219.10416746128,838.100902798731,711.156930248479,1609.33020222929,1050.91903243832,784.349522059958,1987.02878866003,1961.06106004849,2630.87149456238,2774.98692303081,782.886991419269,1821.60274687443,1849.7190371874,1949.66357925146,1841.69122401357,1056.89025928838,770.015754621141,1798.80300510828,2179.87607859037,1273.70102742227,2830.70833773087,1408.23289305027,900.932016685656,3175.71900109792,1360.23459516729,929.934542188101,975.689972310618,2858.032550932,739.27263627365,1342.64958985486,1477.40146379873,2574.68912714152,1962.51790513856,1023.02722913093,1488.66412848653,787.189155723099,1705.14026907708,1441.69344090752,2027.42860360998,1319.84132605004,1184.61166687943,2470.36823127844,1340.61880785043,749.191570842573,2620.58705966819,2747.72917931879,1829.89637723067,2366.27863951267,1924.01380911571,1894.54859382208,755.383771236113,1598.38479607453,2270.39516348371,686.994396398746,1970.04231052424,2180.61694377549,1045.503180646,3093.91150335636,2117.90558316068,1031.14685763772,1673.96595944809,1750.35683663015,1081.52566808592,2132.28864777699
1372.38321746008,1108.22738631446,888.691616557335,971.964415845643,2365.87618836225,1714.1153769076,2833.50197236642,1426.55128387673,3058.18948227508,1294.3563842142,887.154565421486,752.668329099375,1710.71687445538,1111.75366006336,829.800780439698,2112.61510804048,2083.8419251474,2799.09274733563,2949.64471853949,828.164981880502,1936.27301626686,1964.81696147787,2074.30874679149,1955.08150991655,1119.1959059479,814.350740544905,1913.36508757155,2319.21419047964,1351.98246819436,3008.74057626424,1493.24790391276,953.963173655335,3369.58448230437,1444.68324816927,983.855024468023,1035.23439015837,3035.98020288974,782.788592240686,1425.05359455889,1567.86133118786,2739.10878450425,2088.40928016328,1084.88772046282,1581.96829357262,832.881638530991,1812.82839878341,1531.32601686881,2153.57019166031,1402.40093738474,1255.8493459758,2624.81970479838,1421.64748442681,792.102196799751,2784.28282249672,2922.85369552893,1944.42990232895,2511.10703792096,2045.26608879189,2012.88834824291,800.379861865717,1696.82070531936,2415.72820718316,727.475455524349,2095.94466139088,2315.82912951427,1110.10297389588,3286.54029989481,2252.50068403225,1093.59044853557,1777.78238966531,1861.4532755862,1147.56502736388,2266.13253962484
1456.93460075201,1171.78491062702,938.547002850835,1029.6092496339,2508.88116740072,1820.4571708064,3012.92914756172,1511.05247143829,3242.52594598514,1373.26021967818,938.323326391568,795.952364637531,1817.1942788766,1175.11898901961,877.141788704437,2244.45379018858,2212.62116774161,2975.66184613467,3132.60021360824,875.312883962957,2056.64289413717,2085.48625122577,2205.33592400703,2073.81306120388,1184.20993781597,860.519669679423,2033.7879971174,2465.60819173635,1434.01471205284,3195.19223096213,1582.15577436177,1009.31150189771,3571.79013648935,1533.2736551446,1040.03210790747,1097.61301233461,3222.11237023081,828.195901351632,1511.3911565345,1662.60288798554,2911.67369129873,2220.79687429385,1149.62103289894,1679.93007245155,880.491415780256,1925.93612863295,1625.356849376,2285.75680892328,1489.08597404762,1330.34151059501,2786.59839390725,1506.40820680551,836.736994785919,2955.66219788734,3106.54445182235,2064.57866283714,2662.50041556546,2172.5394307414,2136.99383123028,847.39689238627,1799.95994959281,2568.41700937873,769.723582690909,2228.28880276789,2457.42194357568,1177.86210482732,3487.91471827726,2393.84351329051,1158.95019666001,1886.6100065793,1978.19046850114,1216.73822203535,2406.49404223682
1544.69439501344,1237.26659896375,989.795512888944,1089.21947233494,2656.71198491275,1930.84735728175,3199.12473288839,1598.39141682594,3432.6985238826,1455.06395452342,991.096381989657,840.575660258444,1927.77079530568,1240.36389977031,925.88382415277,2381.29340109692,2346.14813703834,3158.8246623429,3321.9578126079,923.841768889521,2181.57712736198,2210.55550686995,2341.5274356968,2196.72981675944,1251.27740156784,908.051043022533,2158.94602824932,2617.66682666789,1519.01686949361,3388.12639863649,1674.08561434817,1066.41894742151,3780.11461885026,1625.159346427,1097.89472611796,1162.23470992259,3414.49215734506,875.038630607967,1600.85083472329,1760.70735243449,3090.69621138991,2358.44058888359,1216.6026516319,1781.64082472587,929.531277794413,2043.40989291939,1722.90496544362,2422.69594397824,1579.09655949041,1407.36141874736,2954.07168600777,1594.07594130182,882.626110926576,3132.97278050901,3296.96112261698,2189.1828756571,2818.9062927661,2304.61680083923,2265.68256441299,895.972984673695,1906.80484968176,2727.00098426128,813.316217273743,2365.82325045514,2603.98860681406,1248.14868728763,3695.90652026961,2540.5877057945,1226.59989425335,1999.41124660744,2099.48081010999,1288.38581083366,2551.99653841619
1634.66342054092,1303.86661358909,1041.79246215127,1150.09186234028,2807.5609526691,2044.00524485763,3389.81685827349,1687.53437929004,3626.27036656195,1538.81968394612,1044.83665204472,885.990595757627,2041.17151668807,1306.68358420904,975.42326142142,2521.53119048083,2482.84894373514,3346.34800302261,3515.35737293126,973.151487629613,2309.63415283576,2338.55164610631,2481.31537217941,2322.35216039736,1319.5831706754,956.361949759666,2287.40553314367,2773.59492308303,1606.00490034847,3585.13352968311,1767.94916369459,1124.60064877514,3991.79791836042,1719.3065419023,1156.72910936658,1228.3524777088,3610.664374299,922.752385025793,1692.38395164232,1861.0242906607,3273.98160143904,2499.78457496574,1285.0469128788,1885.93494914626,979.398536337569,2163.89423016176,1822.84361202864,2562.74457157239,1671.40581047622,1485.99403284601,3125.18921496936,1683.62038503528,929.192534539114,3314.0030727179,3491.74617648817,2316.77623302725,2978.37392376698,2439.9540518334,2397.44870866665,945.529185462896,2016.10386839006,2889.60103946574,857.726051105099,2506.95415687643,2753.74565925184,1320.15926432591,3907.82466405403,2691.00229532152,1295.74878311223,2114.85355147571,2223.92316226303,1361.67873483594,2700.89941891725
1725.58716144745,1370.61962783443,1093.78748875783,1211.36878607676,2959.18532649911,2158.36279252217,3582.22619672451,1777.20284669509,3820.23849273578,1623.36160316732,1098.77716561195,931.545513310193,2155.83192945666,1373.11615097873,1025.0375093291,2663.16824259522,2620.78087476466,3535.4772694034,3709.89621633769,1022.51832717048,2438.99458288272,2467.66072744656,2622.72986144767,2448.88607040758,1388.1476021192,1004.75014424758,2417.38436262724,2931.19075413341,1693.74863297338,3783.25263295323,1862.40356542033,1183.02586751156,4203.51918381819,1814.389755115,1215.68508603999,1295.05511069189,3807.63498178442,970.645759937906,1784.72372980833,1962.14375406053,3458.85858312264,2642.85640161872,1353.99398298747,1991.38607696611,1029.37260873037,2285.72506751906,1923.79580551159,2703.90873697735,1764.75472891616,1565.13591840469,3297.41623363056,1773.76262984876,975.7488466422,3496.0539997014,3688.02963477906,2445.53792921991,3138.53711047876,2576.64299051165,2530.41887704143,995.366519510688,2126.31958525212,3053.91242552997,902.321083192721,2649.70108077337,2904.51622825021,1392.90937209853,4120.39342803051,2842.96597157171,1365.43635031049,2231.31019641116,2349.79636455659,1435.58317648926,2851.06027122636
1815.9944661202,1436.40825854571,1144.87790914546,1272.03956470956,3108.99802113663,2272.03479391216,3773.01048172163,1865.91529700291,4011.16331991777,1707.30696969108,1152.02318879279,976.479788921715,2269.87129331795,1438.54826965219,1073.88711736194,2803.85273306718,2757.64246759345,3722.95855128401,3902.16139169579,1071.10142190539,2567.53438898853,2595.73609847088,2763.44403087372,2574.21334845532,1455.82455784761,1052.40636476511,2546.75309778177,3087.79577302848,1780.81525939879,3979.0052225682,1955.88364620339,1240.72430857173,4411.44078236652,1908.86438158267,1273.7722081428,1361.25044684104,4001.92028457712,1017.92214026576,1876.35173510185,2062.40257470157,3642.12363978775,2785.29406579086,1422.31037487935,2096.2714564692,1078.61552090632,2406.90131827304,2024.11219152888,2843.79826943585,1857.62924387124,1643.47329868685,3467.79024450525,1863.01743717893,1021.49978339661,3675.94809446757,3882.36996236019,2573.34530852304,3296.63988968177,2712.42127702471,2662.39748523881,1044.65856593405,2235.63487409882,3217.15208183668,946.354822181209,2791.69892891544,3053.74864334385,1465.21301591647,4329.81272196781,2993.92942186295,1434.51884094252,2346.86268917262,2475.02267192029,1508.89463438385,2999.95051838993
1904.18563320399,1499.95711023825,1194.07747452193,1330.95420924439,3254.04988756824,2382.86160367428,3958.38495641586,1951.98394567857,4195.15372976239,1789.07526629744,1203.56315081721,1019.93374860075,2381.12916982049,1501.70271402308,1121.02828350791,2940.87722432624,2890.80668336898,3905.03430357939,4088.28052411703,1117.960800647,2692.79977292658,2720.32947674819,2900.76775339973,2695.91331880596,1521.30917999863,1098.42093346323,2673.05796630494,3240.37703725148,1865.55693365863,4168.44686781816,2046.60910558395,1296.60072166052,4611.21970708313,2000.96880419097,1329.87616444895,1425.69778994662,4189.57055733629,1063.67611181929,1965.54824017419,2159.89764382751,3820.14161386111,2924.37663650987,1488.70459403468,2198.62347038873,1126.16877369455,2525.12523830707,2121.9022893417,2979.70616221767,1948.29030730583,1719.52249490641,3632.94138728606,1949.69069581114,1065.555037153,3850.06334157233,4070.88192925672,2697.71380517485,3449.52725503501,2844.6781954287,2790.86369374341,1092.46976611218,2341.9791727183,3376.14746864157,988.986456104023,2930.22392192758,3198.50212175809,1535.72024901125,4531.79136361115,3140.97435677375,1501.69811479239,2459.29086491528,2597.2190530354,1580.22978712748,3144.65750943539
1953.07368005445,1532.32309108094,1218.40045509852,1362.31533253851,3331.13128725093,2444.39160266597,4060.93534975493,1997.5926735208,4290.74395704147,1833.85636486157,1230.15079436672,1042.21146708512,2443.17360868028,1533.63040926165,1144.83074083783,3016.86940714691,2963.94689152217,4005.40474031316,4188.52959316687,1141.52982376274,2762.29390145846,2788.4815997212,2978.01848388865,2761.58365431296,1555.19348932312,1121.61783574278,2744.08703209953,3325.61604717084,1911.71035131291,4270.3154873602,2094.9055214251,1325.58851477042,4713.36819409474,2051.73803160818,1358.33884716689,1460.71005668413,4289.02143245694,1087.34219051056,2014.11689438087,2212.67541311,3918.25304756695,3002.96209197816,1524.30295590229,2255.60639194468,1150.3073356518,2591.14473493741,2175.86999216865,3053.63946697084,1998.78263084211,1759.96036264085,3722.10483666876,1995.98107701984,1087.38323242115,3943.41816291088,4174.03639640089,2766.10931804891,3530.22790741565,2917.95267879561,2861.47902368999,1117.64772756217,2399.82391163892,3464.91748250407,1011.09280434318,3008.00392123229,3276.56491611763,1574.55515312044,4638.1128882686,3222.78912068364,1537.84274392518,2520.75377835675,2665.68431671649,1618.89644816512,3223.89950874381
2027.29951715919,1585.04695298561,1258.99303089844,1411.5530683045,3451.37132538714,2537.48346894824,4214.71908049751,2069.55988631397,4441.38060318056,1902.47611946426,1273.10245149351,1078.29574549213,2536.78013813784,1586.00511681654,1183.77235124616,3131.62611873183,3075.3866018282,4156.36558260096,4341.91518641156,1180.19491004002,2867.46310707259,2892.81850141023,3093.39965204119,2863.16323222517,1609.62886847419,1159.80546704313,2850.39199152628,3453.24317312124,1982.77633824392,4426.46143266725,2170.75996065933,1372.15117138492,4875.67758141589,2129.21309423451,1404.88693271758,1514.85123065674,4443.0114589642,1125.3307383084,2089.07488897261,2294.43849102806,4065.88523869493,3120.03004624786,1579.90058193164,2341.9075738269,1189.70120886703,2690.63403486244,2258.19444152775,3167.05578362767,2075.25653769294,1823.58494148153,3858.92561790167,2068.54164537448,1123.62239014199,4087.04210819962,4329.90381967052,2870.14572281233,3656.62855116354,3028.84908054488,2969.26389203459,1157.52135024341,2489.04117584878,3597.79918537529,1046.51849044676,3124.21053659946,3396.92863722905,1633.91027907121,4803.36476633782,3345.90048587347,1594.20877492963,2614.95456637087,2768.39707614171,1678.71371388288,3344.52803647002
2050.44745028084,1599.07756772642,1269.05958665744,1425.71402651437,3485.59856891113,2566.48934665461,4260.75139249369,2090.53482615847,4481.14467312509,1923.30414723075,1284.93186876905,1087.91455592501,2566.31051752057,1599.82192158165,1193.67798960026,3167.18189112573,3109.53206883371,4201.20183332387,4385.29227783254,1189.91759110958,2900.36172771335,2924.71276578623,3130.11567490404,2893.29431274338,1624.4955648842,1169.8294205317,2884.39006859595,3492.93285906139,2004.21032602296,4470.73658315875,2192.9671531732,1385.04975588363,4916.16387129301,2153.27727051619,1417.199244652,1531.1863937543,4484.93984834038,1135.52550590599,2112.03155534199,2319.17537339139,4109.69540132926,3157.78573517779,1596.22164345517,2369.35967921728,1199.96868594395,2722.19215418586,2283.96255091825,3201.05869534421,2099.51418944781,1842.14350300188,3898.542580765,2089.96182811393,1132.40776362851,4127.48271986775,4375.40071712062,2901.78076120114,3691.99316643503,3063.36610903683,3002.75411921358,1168.69710687992,2516.29121813568,3639.04350821002,1056.08332636215,3160.82511253508,3432.1861806003,1652.23990978083,4847.7154365092,3384.23197938266,1611.00763093997,2643.6471924139,2800.8529575042,1696.58511258292,3380.73451277478
