"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74"
609.312128451896,638.738434335334,604.879199596151,578.205913141638,757.226801730813,642.591470247195,715.145302466982,697.208965362104,811.590232876993,594.630760588364,627.825527753023,571.017061912346,653.116333588648,655.268619694843,555.365416383352,693.468570731918,721.088944446194,709.167207667228,748.226378948226,549.950272837484,696.958584529347,722.835082576198,674.933251495484,715.280463802623,619.817198253581,622.78076653778,670.133434151593,684.638474957263,619.073186709938,783.286904004406,692.541297083886,620.47498621577,820.814581165483,644.145108597524,629.029955964565,596.368819776396,761.949869581023,545.995304124398,677.681931882374,697.725304187174,695.288816460483,694.908872042852,604.229082316494,675.988821943227,579.035090549015,678.282521839395,674.603673734096,727.547907768722,637.480727085771,656.134228525776,748.871479602018,686.908380942625,545.293668605562,735.753858892128,729.664148681124,664.128288573469,774.849971219605,706.961104536191,754.242756542897,554.494077841196,716.24844394171,699.390610745528,541.189126237113,655.096350180253,739.569629421801,587.852545384565,819.771731761995,710.533333961705,626.610306559279,685.557263518957,646.186357511179,595.65617329886,702.227845749491,724.916417283473
584.568948224302,614.895611871925,582.516872338592,555.501280163732,727.487819363861,616.314864252427,684.450290824513,670.93611887144,779.190081166869,570.579387331324,604.457736725146,549.272662401643,626.511325737097,631.141928477988,534.048466613184,665.081631442227,692.278378802302,678.787667441352,716.921781325957,528.807245113419,668.88509455841,694.329606164001,646.834735605024,687.204265413831,596.210471738254,599.909233791502,642.517778652888,655.846547676822,594.385649668084,751.014236925336,666.17342626063,597.098271513041,787.575582832668,618.483867035977,605.672499551823,572.841186019752,730.380917038548,524.722452082902,651.447018377162,670.830276836205,665.420781159617,666.203542607926,580.597469815739,649.121020701786,557.083512415571,650.817096959901,648.021375040365,698.59390804455,611.904123615331,631.076312060635,718.385737663832,660.761782065552,524.469219990947,705.286179454561,698.577328990023,636.988736227085,744.46834169621,678.422454199486,724.816720364141,532.780277104677,688.579020867667,670.004171158793,520.091799777472,627.482421057238,710.101664228868,564.21925198164,786.251662396327,681.340678227903,602.379231867486,658.35241722108,619.355920335746,571.984394213097,673.48548947659,694.224583324183
563.062972183782,594.118594471577,562.993138789438,535.722414419869,701.682185567353,593.499202155257,657.882276637068,648.066895963347,751.115299562619,549.664625348815,584.07411158858,530.298323941081,603.411733892112,610.100828841961,515.448115366634,640.459281852801,667.277504444502,652.493571208081,689.814893855847,510.356754829846,644.519214040854,669.581510908354,622.469664381973,662.820973156002,575.638361213459,579.945973724291,618.565362411076,630.895143884387,572.916096915446,723.071863397916,643.232824963961,576.715492931544,758.796994541578,596.17851381828,585.296787586923,552.359584487708,703.049909620835,506.168221651878,628.631185402244,647.446012212392,639.560951358543,641.31168964404,560.024203284408,625.780249775594,537.928906264668,626.976837483185,624.915960222407,673.468847955367,589.675630828926,609.260333594731,691.964501175626,638.010230396425,506.288200468723,678.891269122094,671.6694498053,613.433138850227,718.110642435871,653.661152446997,699.272845637937,513.850998925313,664.533240029711,644.54260959391,501.687973797698,603.540169245436,684.536734990696,543.658282009592,757.237875116334,656.030423539064,581.280499684122,634.722923955565,596.075342384179,551.383484163478,648.568944403713,667.650632279206
544.777515485916,576.391174688368,546.307988945064,518.857825131894,679.806938959313,574.127247267186,635.415442560389,628.607197896938,727.369372182418,531.869250196929,566.675260614144,514.087681211559,583.801401992663,592.148959411882,499.554726985452,619.586515999231,646.078646376879,630.236935977226,666.890964505527,494.589986569065,623.851858156208,648.585143533082,601.818487833139,642.126286337968,558.09669764749,562.888997126843,598.250913450476,609.761213554366,554.652127074722,699.447199942668,623.719907530056,559.324668895205,734.47216551257,577.21809188916,567.903752497189,534.911408496294,679.918361914927,490.321064953848,609.231106414088,627.570372164215,617.682143935778,620.219182906008,542.495046780999,605.956248139682,521.565580283355,606.747655120863,605.284190726916,652.164326658679,570.782426845431,590.683942986868,669.595948201984,618.653835467949,490.742586735546,656.552729343609,648.91710115944,593.446282597014,695.776954654036,632.665500155189,677.609975219718,497.693023642344,644.109502716919,622.984852256164,485.966563717025,583.246456020675,662.868861698841,526.154468308139,732.722034736135,634.587626516429,563.307250264665,614.65918354915,576.324339056991,533.8404055482,627.449945337827,645.171959993098
529.653649207855,561.678676635202,532.424992298558,504.858811211489,661.807471551079,558.137525536135,616.967705347097,612.514624037639,707.888863897708,517.136781884702,552.22286107962,500.598396714404,567.619463911763,577.250008829707,486.32555462793,602.399107169958,628.622525691291,611.971937526297,648.074388545222,481.463887472148,606.821643189485,631.285974863806,584.811915964282,625.066488588371,543.542604070622,548.703415257292,581.509978396927,592.372376268336,539.538922578737,680.070337586822,607.590248458085,544.885021754538,714.535888529649,561.54682412899,553.455947503844,520.446050701325,660.950621446156,477.135310406093,593.197146508267,611.15557723969,599.704868034691,602.857367634409,527.961663337394,589.594174395524,507.952509769739,590.06874432653,589.072101755664,634.623296382058,555.16727134327,575.302736878057,651.214972976803,602.648444545515,477.790963296099,638.200877803478,630.241664787967,576.965319786995,677.412944407693,615.374799721866,659.776005134047,484.25936632942,627.258320671741,605.257901775067,472.881646944285,566.529560481524,645.039077669363,511.652437925639,712.634928438828,616.945870212908,548.412881678345,598.105977721983,560.03679175793,519.303100021984,610.065934647815,626.712474294373
517.603608903342,549.912911742847,521.280645231323,493.64949235679,647.592903766685,545.436257328965,602.422462436466,599.715245453741,692.572090313165,505.382322572151,540.649494926472,489.762838935468,554.772122646235,565.338285051408,475.692298403943,588.7952304061,614.815229364332,597.56035578206,633.253254712425,470.90922276871,593.334563641285,617.594040848736,571.347046881891,611.553438944014,531.903968645142,537.326082034117,568.243689437019,578.621810553041,527.492540736193,664.828134912368,594.765048233086,533.326943767222,698.880606293009,549.078722195484,541.887353507623,508.884631762689,646.01310110707,466.539998749698,580.448060476643,598.120538993265,585.513616495735,589.124228996122,516.346690654126,576.60544285458,497.022328283738,576.846097747192,576.19424947998,620.752154440708,542.742620506786,563.041010469102,636.718719182509,589.917940362768,467.366779911695,623.72826457199,615.525610309497,563.894889086329,662.926596115795,601.692774718459,645.681514627525,473.477102513015,613.896841433781,591.252800293569,462.362928126428,553.284864422254,630.95276711818,500.069123442402,696.865825678027,603.002857972202,536.521099886452,584.974486747804,547.113589938537,507.690493721821,596.31692521444,612.158449369087
508.520612465546,541.005394815258,512.792348721347,485.136198706577,637.047526650096,535.910032738058,591.63905262754,590.112264634652,681.291448375147,496.502092236283,531.869203712131,481.495669887488,545.145661046581,556.327357115628,467.569672152228,578.657277730563,604.539727403888,586.867814583106,622.291769286239,462.84196500216,583.274446808525,607.396052142784,561.300602439494,601.47664142892,523.088984512653,528.673992983916,558.330868156459,568.381229876834,518.409949073307,653.588631814024,585.147053159626,524.561677397694,687.37223725256,539.707677613868,533.109756595505,500.130223703844,634.976024938656,458.44730283635,570.882399771168,588.362325504755,574.970719048859,578.895388734182,507.553892339445,566.880202870059,488.689337883625,566.964194051016,566.543711907762,610.434778460418,533.401434089404,553.802573202685,625.981152523625,580.359815120293,459.386951688663,613.003841586792,604.628585429577,554.11866597848,652.200139089905,591.501406592337,635.213228972034,465.256415700045,603.919452901042,580.839050219173,454.322628047635,543.388137390114,620.491582258494,491.303703475719,685.276465762297,592.634137705172,527.535927750938,575.154595807666,537.435973088837,498.903137608014,586.08067334236,601.371344856386
502.286726761472,534.854978126235,506.865111935333,479.213411608898,630.041369635004,529.433641583636,584.465464385457,583.593859410133,673.905572407782,490.381291515758,525.782250681737,475.69905559173,538.614151798402,550.116872320067,461.860558006922,571.850169137068,597.666721801588,579.743810963946,615.04077885992,457.165239889866,576.51204282026,600.566210189504,554.537008924207,594.712107725974,516.994702293485,522.651266475459,551.642522704027,561.510125766808,512.176310771511,646.200860562986,578.622172593986,518.488094319323,679.863431463599,533.315413830167,527.027157432424,494.073448925681,627.692394206377,452.758670206874,564.384355852409,581.763398215955,567.927764974622,572.035476698023,501.475407262868,560.296685792651,482.856340353327,560.295085256407,560.000785012267,603.541735888527,527.024397181073,547.478331313987,618.861998524555,573.867714165683,453.757413555706,605.88501455646,597.399699782844,547.508225756293,645.102280991014,584.668914441095,628.243866095023,459.495822137411,597.205795328841,573.874708022598,448.662826241954,536.703421309289,613.523850631917,485.243931470677,677.715758526539,585.702511382473,521.348697090029,568.523532526084,530.874406591292,492.831007807807,579.223265587052,594.203004944498
498.779493013234,531.352104979903,503.396279356686,475.770868798906,626.438558325054,525.877791153431,580.748378988312,580.042022190041,670.266894800966,486.900887082273,522.281684888552,472.269734845543,535.047570198623,546.598708224487,458.462526078235,568.236640829114,594.05961421133,576.039150884865,611.348534045482,453.777065343688,572.913057299792,596.97114901908,550.917287971619,591.129566192768,513.510368160367,519.154808853139,548.04344360775,557.865480134001,508.671721774961,642.512761994371,575.070699267092,514.997833255923,676.200181644959,529.778349509847,523.531040522225,490.599885569815,624.012267099664,449.370099793744,560.832205308543,578.200494867419,564.2343279018,568.403071614298,497.997748609198,556.726390098197,479.419556976333,556.7064068638,556.439492895978,599.937493959936,523.487292170624,543.95247003911,615.216643695768,570.318614342135,450.377751433741,602.224062496017,593.684750603023,543.930932716179,641.495321402283,581.059550273925,624.639335531641,456.089218087065,593.629411114302,570.214548577788,445.280186753642,533.091862300355,609.91282864213,481.772878753423,674.028151019797,582.066312099751,517.845100142418,564.952317492458,527.295202790364,489.358083246351,575.605922703895,590.502962256643
497.876254694556,530.385895616498,502.279325438621,474.696252097267,626.102571256288,525.113191491714,580.337865149229,579.334770084683,670.226750037736,485.941212806346,521.257160501927,471.101240781185,534.31602708139,545.660555528963,457.27023134278,567.680521580867,593.58338602052,575.605002609427,611.066164940607,452.573002426665,572.343978836756,596.477948504622,550.304666342076,590.598201118211,512.522931515422,518.07548587546,547.396447545189,557.306758398716,507.77561049246,642.374302459095,574.370320172346,513.979428479696,676.231484269164,528.972528549494,522.511503378302,489.59366052239,623.786646952484,448.175282738076,560.102494586929,577.548018059312,563.743383962626,567.860023365296,497.005209606655,556.041205537878,478.272098787737,556.065799845176,555.733517466815,599.485284844041,522.665839622149,543.106374944303,614.902058980015,569.591481464211,449.144969018656,601.876302316461,593.333086366748,543.254705765138,641.240529848323,580.537663622227,624.264531110057,454.928266978235,593.062059544178,569.71603871249,444.069016642117,532.417260467863,609.519991873093,480.773290780908,674.059894444447,581.587042728323,516.908361089962,564.310567441963,526.566062821182,488.368024175403,575.089844191752,590.124142825623
499.456495308281,531.84267003415,503.405872443909,475.877537318844,628.898741931492,527.01460776047,583.091461074816,581.35021500826,673.643113072089,487.384319787782,522.595823514768,472.086115060408,536.29286426259,547.188298187009,458.177600775077,570.048258850484,596.105241964277,578.296164744776,614.050477511966,453.446835654216,574.673583330348,598.955632020343,552.564975458532,592.987392513501,513.918856757495,519.304237239067,549.57093497302,559.698006703557,509.367579735997,645.639114860437,576.397253940077,515.319665864586,679.811236612643,530.774206586832,523.856940321512,490.939892500306,626.870054061435,449.067725529908,562.070994133005,579.680807321667,566.314365475582,570.271904605822,498.382234592297,558.11456986028,479.306024579862,558.24381276172,557.757517275899,602.053200557673,524.436196459704,544.821533232399,617.778619545313,571.564557767393,449.955109027178,604.701882244172,596.201668821437,545.350105407229,644.201804599013,582.970564115642,626.986025970406,455.904590069402,595.376096094146,572.24134634015,444.923407682729,534.546388414643,612.211347396352,482.12797646041,677.663085370799,584.127433340777,518.421748698899,566.47182162514,528.558545142346,489.745179623341,577.542102271356,592.920042430667
503.402678684101,535.606609733277,506.666565463057,479.204328215788,634.695780204556,531.459293126473,588.869295601758,585.967662791118,680.378631759829,491.114905030066,526.185329559401,475.117178982806,540.85474762008,551.066959860803,461.079033467166,575.212546725421,601.495015022606,583.979571315678,620.16540745338,456.293730006559,579.775032946442,604.2760012615,557.571382601441,598.170990311202,517.583749461645,522.72890722662,554.441793587484,564.910197046366,513.331056517722,652.169994980511,581.030286087839,518.906076190852,686.799416131336,535.063842660386,527.45381831144,494.525156356024,633.127763580617,451.941493640069,566.616667599455,584.475759046739,571.814617238613,575.50944212897,502.016584091534,562.822764674846,482.413157424711,563.114880220585,562.388893293696,607.511884034308,528.678990497948,548.979368393641,623.713639629445,576.115702677918,452.703944535187,610.56706942721,602.153167133769,550.093464142877,650.246718147703,588.229784468783,632.673400029431,458.910963029676,600.445872519085,577.658298095542,447.738322445521,539.353679077695,617.856160517838,485.723551404402,684.697496628967,589.557808018879,522.270058086702,571.311462234416,533.147798961316,493.374505884899,582.8335762027,598.758027576928
509.600021356915,541.56336857266,511.950889651045,484.56587335793,643.365616110335,538.328988550084,597.552546752509,593.066046700576,690.299694380295,497.020084529391,531.911866094981,480.085841131856,547.882266548783,557.180462668111,465.867710147622,583.046780375958,609.62865832617,592.529755720565,629.282230445076,461.008155351803,587.524175988013,612.313801403389,565.201307255395,606.024408342719,523.404855417766,528.238536959846,561.887280940301,572.818458899345,519.550913377396,661.834787369613,588.148030685899,524.625445104381,697.061867393164,541.723532969743,533.189292619783,500.236699603321,642.429340759088,456.691040351116,573.619124829617,591.809937282927,580.11868280011,583.448583403755,507.794870506646,570.044603668714,487.485014832066,570.557012403789,569.506598725469,615.734390995074,535.276745838128,555.463180284406,632.579460797639,583.125045026879,457.286887471405,619.343964575085,611.06025936531,557.364328194823,659.244393117174,596.19101044394,641.198696603236,463.8400125137,608.147696694402,585.842611817903,452.407988538627,546.71818447106,626.327235555465,491.448044335579,695.028209615063,597.755403599818,528.337366019578,578.706646899025,540.215001836357,499.145112457844,590.838880827306,607.510768802223
517.93507292819,549.597151541873,519.146144510127,491.852900620555,654.781185886681,547.507275581209,609.015940304342,602.520759160613,703.2760061529,504.987948004109,539.660470982058,486.883686489495,557.257930731129,565.410587826039,472.437164246652,593.434491873294,620.383676579914,603.824887784103,641.274640561654,467.483807496851,597.800979142597,622.944770544857,575.336369891801,616.424239980136,531.267428793565,535.721132718487,571.787912875466,583.304755309689,527.912596961707,674.506467057806,597.628757491309,532.363081285039,710.468486567609,550.63646204475,540.947614236943,507.962786374824,654.652870577075,463.210135759913,582.957852667902,601.561932204757,591.106118918286,593.967380488727,515.603512851895,579.660297305187,494.41161247226,580.450085364809,578.992052465415,626.597565376215,544.113245212451,564.151183065761,644.249871126995,592.470056633152,463.598124550841,630.9088189773,622.800133247038,567.042669314488,671.067469531929,606.731652467498,652.434843590145,470.585231583479,618.35650110652,596.673229457935,458.827376204475,556.522559188661,637.499042337109,499.190247927069,708.52393814324,608.593861239779,536.509011850708,588.537782876205,549.643379610491,506.940644231863,601.437610744291,619.055292544861
528.29330611879,559.588490335647,528.13572326294,500.952166255928,668.813572040081,558.875540612074,623.12970403195,614.207107163767,719.175817677731,514.905165739497,549.311530116317,495.39827283211,568.862051560082,575.634809802527,480.676762404591,606.250920105295,633.631512341974,617.744935484759,656.020207446525,475.611140653329,610.476134487994,636.042254906383,587.855374578006,629.244526083755,541.054016760301,545.046883784945,584.02349127489,596.244537485241,538.299618345874,690.057546668095,609.346586132594,542.000730072818,726.888006219748,561.681102108158,550.609705513375,517.589077178684,669.654935149399,471.390128009147,594.508909862181,613.604134569498,604.658670290151,606.945312176047,525.327243896352,591.54706659157,503.079804550945,592.673123269207,590.717010249141,639.975362674998,555.068507436237,574.92719113795,658.596961434442,604.02758021948,471.52893045069,645.137549085558,637.251225618235,579.014234606688,685.585560017539,619.72717531526,666.25275993388,479.034602366891,630.946417845231,610.029781411778,466.888258091491,568.649790886802,651.245092468809,508.836321584436,725.056648021315,621.950585437696,546.666614274579,600.681924076896,561.31599590454,516.654036875715,614.507018667157,633.269926828779
540.555984564332,571.402428893633,538.796744693184,511.747800297709,685.328072104779,572.313650898082,639.793641382914,627.992453903082,737.863340455206,526.654416273104,560.739426202996,505.512485771421,582.573127985927,587.723704126838,490.47226542499,621.371037781366,649.242886899681,634.168717833425,673.392004074954,485.275737601463,625.432287244407,651.475290813589,602.63324444517,644.352561725751,552.640708244096,556.10543616727,598.473013904378,611.523816945769,550.589452491346,708.355913996691,623.170485681569,553.414373653019,746.186600438205,574.737847658375,562.049731223245,528.99663027402,687.339917239707,481.117634318252,608.144523784016,627.809024354244,620.655824687818,622.257084244661,536.861511551504,605.578960327782,513.370989783723,607.100675396537,604.563738994877,655.736374036446,568.022316270634,587.660245843048,675.492899879491,617.665704490388,480.965500775326,661.902412104103,654.289959118264,593.143518275518,702.662558169359,635.050801553854,682.517052316319,489.077502347183,645.784508237828,625.788729794757,476.47805361188,582.978798315426,667.433410200815,520.270919852996,744.492354268988,637.700998344603,558.686809285401,615.011006793445,575.11218396649,528.162188320604,629.920478478933,650.029453246013
554.596559372286,584.921452475894,550.997232245251,524.11393517864,704.179454613848,587.691623824122,658.855289298829,643.734385251284,759.192031700111,540.110700343542,573.809488178975,517.100477576211,598.259873442716,601.537874942133,501.700184485481,638.658747011273,667.080488993895,652.967312960211,693.254252883104,496.354340297163,642.526256215399,669.102221620011,619.549832272846,661.609477704788,565.895022956121,568.750420416347,615.00435730929,629.00741853008,564.658444807506,729.263466130794,638.95763822087,566.470767556612,768.215697301613,589.677953538591,575.131932658511,542.057953401362,707.535730889701,492.27180818844,623.72491280048,644.032839438632,638.969733284801,639.774079262089,550.017257556269,621.619580509884,525.158141380536,623.598569854368,620.389364247503,673.739333738325,582.849559411489,602.213561329717,694.797291594183,633.243026231189,491.78604825839,681.067891648825,673.783833058308,609.315288354567,722.155778532318,652.564706929613,701.081815935971,500.589672057386,662.727465415314,643.818639757561,487.476454796938,599.387578415217,685.922394023575,533.370648361841,766.686819503181,655.708973886213,572.436914316769,631.387636429869,590.903898054084,541.339424166186,647.542366650139,669.204217873653
570.276569835315,599.973358011754,564.592996100186,537.914160395708,725.206497947355,604.867314766703,680.191393823058,661.268459695589,782.996970683645,555.137416145825,588.373182173331,530.025102327889,615.781517358453,616.924303175268,514.226688280581,657.971576941066,686.986705800484,673.998099506002,715.456576561165,508.719832416408,661.608603174504,688.766221962186,638.451432880304,680.862533669228,580.672325438616,582.839022150702,633.473484729303,648.55042708442,580.358842271755,752.628228328691,656.553621922303,581.023871921967,792.817309602456,606.340794198401,589.708632437372,556.634263964219,730.116196359417,504.721314174962,641.098903601493,662.119950071007,659.459482044405,659.331249614502,564.73755525439,639.519598255204,538.30275111367,642.018992754279,638.044619843712,693.827548358469,599.389778288278,618.436689828523,716.355176542792,650.604170954999,503.858544806378,702.482688285957,695.59018297003,627.372953983082,743.881173924922,672.117131749284,721.785405345279,513.438881002035,681.616647399951,663.974960647604,499.75277599321,617.726167619736,706.555566212999,547.99397798879,791.479112708833,675.82374909515,587.771456582768,649.659504459646,608.550487812633,556.047577471053,667.224427869371,690.647195772643
587.441541648627,616.410165483163,579.424317374954,552.99780019283,748.226112898223,623.681314512513,703.624583563482,680.428065580579,809.089050244276,571.582190095576,604.266905298904,544.135603899064,634.961426265341,633.712538640239,527.904666418351,679.135215418948,708.785920608054,697.097865131468,739.828153499574,522.217008024206,682.509091388121,710.290293607733,659.177727687132,701.918749610137,596.81017476596,598.2062884834,653.712051545174,669.99564137691,597.536090080829,778.253403190915,675.785437888829,596.912587286059,819.801094509015,624.584123973717,605.615136158786,572.57100410517,754.88581144777,518.320984261207,660.096047398476,681.895602936458,681.964723770588,680.790008710385,580.818800722256,659.110327781469,552.651603326367,662.195458379319,657.360340046936,715.826002881368,617.503746113925,636.161618156272,739.989837776048,669.575044226952,517.037365677937,725.975878693153,719.544132262919,647.155257683916,767.688336063359,693.537370894852,744.444478848637,527.478687954796,702.27491029482,686.092393653415,513.163652096529,637.848828552079,729.154120613235,563.994225914486,818.685586608475,697.878091782325,604.529622506934,669.657965524983,627.892981448297,572.133103708507,688.798722184748,714.191664132317
605.916141411384,634.03679790485,595.312812654459,569.193612033629,773.027285405433,643.951381336152,728.973516223434,701.008064522395,837.248891204917,589.272643620852,621.306103020306,559.262763377228,655.638205185749,651.710950695622,542.568608802341,701.961514281018,732.279081247106,722.077852599266,766.167870672462,536.689824882218,705.03323664132,733.471268317294,681.543023143782,724.599483158165,614.127582686224,614.66878134022,675.540972590212,693.152911682967,616.011678250428,805.955360905739,696.440285258415,613.953940470026,848.949404220663,644.211084628196,622.666274385514,589.694078136592,781.653583362635,532.908951785228,680.514366941692,703.159327337899,706.299398292226,703.942492442867,598.090452409812,680.199772114679,568.03340776646,683.936984186495,678.14515074866,739.532495500176,636.993663850623,655.197342357062,765.497945302141,689.957096315877,531.160297812373,751.347199356392,745.441965290333,668.479068549677,793.329376809588,716.627362967258,768.8480251728,542.545396702278,724.498010305954,709.981935051865,527.546742700965,659.567148085883,753.511762622984,581.198303429025,848.088476879926,721.676189068904,622.527008516674,691.189817273747,648.750995825922,589.421665097336,712.068531388457,739.644281590613
625.49961161057,652.635071604511,612.058331341452,586.309259772958,799.365199726862,665.467289667392,756.011060673115,722.771775877248,867.218540501463,608.012123314613,639.28313168628,575.21703543008,677.584424178467,670.703124821176,558.033904515873,726.225214895826,757.233507394842,748.715633214167,794.241437080921,551.952331434039,728.95387294887,758.075342196609,705.331475883547,748.658086677493,632.418987033258,632.021651263689,698.738882112539,717.805118082454,635.577612351267,835.472587514529,718.309062918874,631.941664429329,880.003756550605,665.00666179024,640.654438003729,607.805671073518,810.173225101756,548.303307492633,702.141953834494,725.681156293216,732.24482018356,728.558165725271,616.352002031743,702.566788421786,584.256004979847,707.023188065867,700.176617282317,764.708602292272,657.653656264492,675.327060209934,792.639046115209,711.523861273509,546.045716645734,778.362929195792,773.070150038545,691.125854780007,820.575469485387,741.158701117963,794.751510681125,558.453795932625,748.051353776319,735.420629119405,542.72305010619,682.673210546461,779.389770751756,599.410808393147,879.431397449779,746.990267859534,641.556895077099,714.030241694963,670.914473924516,607.716241792352,736.807969228083,766.776013964053
645.961706351757,671.979960878318,629.436139988826,604.128803143809,826.955020140579,687.986637754816,784.472890667706,745.467782797086,898.695817389364,627.5760075248,657.964136616896,591.78243045604,700.555284941906,690.444654672619,574.092836053363,751.665416083346,783.375522572305,776.747145251113,823.769455757635,567.799216039892,754.008167569395,783.828631767146,730.28861883712,773.825763305231,651.451526512162,650.034381541789,723.054291814195,743.688647981497,656.003349251052,866.515835424693,741.121236457344,650.644264659823,912.659497573846,686.738315369307,659.344647720543,626.680937845351,840.162234927154,564.2993634481,724.717752091831,749.200492122599,759.542680999572,754.393578618591,635.377730566024,725.957471676629,601.103278949166,731.198683774624,723.200487122748,791.081736431394,679.244301917089,696.305240502187,821.132553707223,734.018851012715,561.490220692244,806.74738163968,802.149317617891,714.844364668574,849.126013044916,766.865011450472,821.87128737323,574.995512457732,772.665433307063,762.142778641452,558.489864910964,706.91312627872,806.51044551902,618.411719676428,912.410058538936,773.54824413496,661.385115356316,737.919908814873,694.136621782395,626.791494373854,762.754129620183,795.31548640502
667.039240264358,691.795946695493,647.194929711506,622.406739384693,855.466820269149,711.229823568171,814.046180717374,768.793766642852,931.323402531156,647.708217041869,677.086577647897,608.725388669303,724.265150959367,710.660649464766,590.513225254718,777.979297609287,810.391683200095,805.863833820221,854.42356213824,583.997460059101,779.895086010339,810.417753668133,756.117725587337,799.791956298434,670.964005276811,668.446749283305,748.194347334558,770.514766589225,677.019963352089,898.742723967057,764.579991342455,669.801170225604,946.554914081352,709.122326680227,678.474869482658,646.065202492384,871.286054863027,580.667511174333,747.950114485341,773.417479431899,787.88893610658,781.135176164604,654.910891419069,750.07780687785,618.333057200092,756.168554382348,746.926149256788,818.33511175786,701.489940863698,717.851429559668,850.651769934269,757.146436631434,577.266702135142,836.180949809554,832.361534697476,739.345245246956,878.643625553796,793.439016603736,849.879641323192,591.937889840876,798.030676171251,789.849488040684,574.620329143524,732.012789485622,834.551170954862,637.948673990043,946.666506625827,801.047113590676,681.744313609684,762.562485749501,718.141455371544,646.394242505699,789.599292768024,824.949758280993
688.433258172809,711.781455293655,665.055583728445,640.867017573232,884.521393222121,734.879737509887,844.365856428248,792.413326576649,964.688786910623,668.118662190057,696.355846411012,625.777441441662,748.394970607086,731.044042839909,607.036357238749,804.816697571352,837.921561308662,835.70336052942,885.824999034923,600.295525993853,806.26494515633,837.483522603128,782.481581477645,826.204989760123,690.661077977674,686.97190716784,773.825463914789,797.930260150833,698.328165583876,931.75377052226,788.350401288026,689.120616128478,981.270048174652,731.842755046945,697.749402308689,665.673226278773,903.156908916478,597.152128598477,771.508443894651,797.990799269245,816.928692628801,808.434713107164,674.660727416828,774.593320578887,635.675993304451,781.594652416092,771.022349933393,846.104648369883,724.077390608345,739.650282987743,880.817552500676,780.574717938108,593.123391252295,866.286732511883,863.333687584761,764.299566863797,908.740260944198,820.527145158744,878.400993377438,609.018146280137,823.796236892559,818.181749984703,590.861346301741,757.634131038993,863.141065095323,657.736897741888,981.77817073898,829.124306389114,702.333481030881,787.617226389141,742.602352790293,666.234746318101,816.990255872787,855.306684986621
709.807972219287,731.605599106836,682.711809975895,659.203515837216,913.688555572558,758.573331475674,875.011038486306,815.95208053874,998.317585614406,688.482455107182,715.449468824257,642.646698477804,772.574908341231,751.25590869721,623.378262216564,831.783009251548,865.555364533866,865.84638638005,917.52988610426,616.410974581694,832.723032194911,864.618357078224,808.990996287107,852.666127116715,710.217191085118,705.292078260696,799.564863147632,825.539907494193,719.589590239351,965.085099420573,812.057721856911,708.280101188406,1016.32179900356,754.545081168189,716.845492791463,685.184121656568,935.326307309979,613.471443320082,795.024519150988,822.537043579932,846.252805501145,835.89329722253,694.305988115655,799.128681012398,652.835662300633,807.094042823573,795.115151466633,873.977166926431,746.656999965038,761.351348415043,911.194116758677,803.932715978575,608.784075891534,896.635510692681,894.63302178847,789.331342874539,938.972145863066,847.725652244773,907.009512910877,625.946459658326,849.564937029626,846.733169300201,606.934281266781,783.403283191846,891.858300973382,677.457199016318,1017.25880527339,857.371127155126,722.819247167114,812.702493430712,767.153109158667,685.991828665327,844.524848291221,885.960633013698
730.791234037422,750.904890641212,699.831637572474,677.082895008334,942.487085742683,781.905931802162,905.495485828038,838.995808174443,1031.67787204374,708.440720537075,734.015341356286,659.01796453734,796.395617526565,770.926947105539,639.229779615315,858.436382081847,892.836383970003,895.822627749894,949.038054915321,632.038216951784,858.823865970362,891.368872526171,835.209671782532,878.724508655363,729.277874199061,723.067187408128,824.983214422255,852.89772896019,740.43007237505,998.214066010643,835.286935106673,726.928053643566,1051.15820608588,776.836007200121,735.409392708147,704.245790448812,967.283372860046,629.318838339976,818.091450003481,846.633691219401,875.39634775469,863.05940868636,713.493030213524,823.267404444397,669.490093340406,832.239088316784,818.787267288411,901.492900172071,768.83718774542,782.56886953077,941.291996055164,826.811905729432,623.949560468101,926.743177401612,925.769616390342,814.018129457506,968.847262713948,874.580711248841,935.23006811003,642.410108166957,874.897826383007,875.046665411493,622.535874489641,808.897050994833,920.229997227322,696.758352558152,1052.55917031403,885.329955529274,742.834505205433,837.393718701655,791.385150009007,705.310286387701,871.751104812924,916.428742561193
